,Class,H00:00,H00:15,H00:30,H00:45,H01:00,H01:15,H01:30,H01:45,H02:00,H02:15,H02:30,H02:45,H03:00,H03:15,H03:30,H03:45,H04:00,H04:15,H04:30,H04:45,H05:00,H05:15,H05:30,H05:45,H06:00,H06:15,H06:30,H06:45,H07:00,H07:15,H07:30,H07:45,H08:00,H08:15,H08:30,H08:45,H09:00,H09:15,H09:30,H09:45,H10:00,H10:15,H10:30,H10:45,H11:00,H11:15,H11:30,H11:45,H12:00,H12:15,H12:30,H12:45,H13:00,H13:15,H13:30,H13:45,H14:00,H14:15,H14:30,H14:45,H15:00,H15:15,H15:30,H15:45,H16:00,H16:15,H16:30,H16:45,H17:00,H17:15,H17:30,H17:45,H18:00,H18:15,H18:30,H18:45,H19:00,H19:15,H19:30,H19:45,H20:00,H20:15,H20:30,H20:45,H21:00,H21:15,H21:30,H21:45,H22:00,H22:15,H22:30,H22:45,H23:00,H23:15,H23:30,H23:45
22,0,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015,0.10578,5.3187,2.5204,0.17348,0.17348,4.1678,6.2439,-0.21015,-0.21015,-0.21015,-0.21015,-0.21015
23,0,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,0.15473,6.5294,0.17497,0.17497,0.094018,3.8986,5.8211,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893,-0.1893
24,0,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.16222,-0.10653,0.15332,5.7773,0.17188,0.17188,0.17188,7.6891,0.24613,-0.16222,-0.16222,-0.16222,-0.16222
25,0,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.034349,0.44953,5.3959,0.16279,0.16279,0.12694,7.9586,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598,-0.1598
26,0,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,0.014727,1.8998,3.9661,0.15973,0.15973,0.069105,8.552,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653,-0.16653
27,0,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.0010496,1.8933,4.7551,0.18033,0.18033,1.2081,8.0199,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243,-0.18243
28,0,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,0.11185,4.9252,1.8107,0.19897,0.17719,2.2898,7.6694,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307,-0.19307
29,0,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.16619,0.0067558,4.4602,0.021168,0.021168,0.0067558,6.1464,-0.036481,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825,-0.12295,0.4103,3.3504,0.0067558,0.021168,0.59766,4.5754,-0.23825,-0.23825,-0.23825,-0.23825,-0.23825
30,0,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296,-0.13938,0.1875,6.7686,0.1875,0.20929,0.14392,6.3546,2.3885,-0.18296,-0.18296,-0.18296,-0.18296,-0.18296
31,0,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.16623,-0.12613,0.17458,6.4094,0.19463,0.19463,0.19463,7.1511,0.4352,-0.16623
32,0,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.049582,0.15103,6.1875,0.16926,0.16926,0.15103,7.3729,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159,-0.159
33,0,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,0.098591,4.831,2.633,0.21073,0.1883,1.534,7.6793,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298,-0.19298
34,0,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.041039,0.15694,6.1952,0.17674,0.19653,0.17674,7.3633,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983,-0.15983
35,0,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,0.023395,1.8482,5.5681,0.23395,0.23395,1.2867,7.4631,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716,-0.18716
36,0,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,-0.19964,0.1366,6.0448,1.5776,0.23266,0.18463,3.0186,6.5731,-0.19964,-0.19964,-0.19964,-0.19964
37,0,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.20197,0.011097,4.8812,0.026316,0.026316,0.026316,5.7791,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.24762,-0.019341,3.8919,0.39157,0.026316,0.026316,3.8615,1.5786,-0.24762,-0.24762,-0.24762,-0.24762
38,0,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.11062,1.4138,3.4006,0.043533,0.043533,-0.042106,6.3637,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477,-0.024978,3.8973,0.81428,0.043533,0.026405,3.9829,1.8591,-0.26477,-0.26477,-0.26477,-0.26477,-0.26477
39,0,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.15715,-0.03291,0.12683,5.629,0.16233,0.16233,0.12683,7.8122,-0.15715,-0.15715,-0.15715,-0.15715
40,0,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911,-0.085751,0.18518,6.1665,0.20602,0.20602,0.1435,7.3336,0.72704,-0.16911,-0.16911,-0.16911,-0.16911,-0.16911
41,0,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.096274,1.6811,3.2421,0.027369,0.011913,1.0011,4.7412,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083,-0.20446,0.011913,4.0148,0.027369,0.027369,0.011913,6.0704,-0.25083,-0.25083,-0.25083,-0.25083,-0.25083
42,0,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675,-0.12287,0.17521,6.3285,0.1965,0.2178,0.13263,6.5627,2.9431,-0.18675,-0.18675,-0.18675,-0.18675,-0.18675
43,0,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,0.057519,3.6262,3.9879,0.2022,0.25042,3.144,7.2191,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772,-0.20772
44,0,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325,0.015983,2.0386,4.8284,0.22522,0.22522,2.1548,7.7112,-0.19325,-0.19325,-0.19325,-0.19325,-0.19325
